Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1,728373432;0,81111145;1,596923828;-0,317153931;1,818970619
1,732371235;1,424026489;2,420532227;-0,73135376;2,902017578
1,73633852;1,938781738;3,198638916;-1,078521729;3,892733572
1,740336323;2,376922607;4,158721924;-1,466369629;5,009487899
1,744334126;2,376922607;5,336669922;-1,878173828;6,136557982
1,748331928;2,836608887;6,77796936;-2,483917236;7,756098469
1,752299214;3,770339966;8,535324097;-3,405685425;9,933071736
1,756297016;5,415161133;10,4434967;-4,765579224;12,69257022
1,760294819;7,265884399;11,97099304;-5,953109741;15,21634865
1,764292622;8,520446777;13,18965149;-5,842971802;16,75426033
1,768290425;8,920272827;14,29815674;-4,071273804;17,33735343
1,77225771;8,343261719;15,25105286;-1,083297729;17,41775426
1,776255512;7,15335083;15,76101685;1,727493286;17,39437591
1,780253315;5,882034302;16,49604797;3,559051514;17,87133946
1,784251118;5,180526733;17,61653137;4,521514893;18,91095269
1,788218403;4,675354004;18,5335083;5,029098511;19,76465777
1,792216206;4,383255005;18,85192871;5,088943481;20,01263317
1,796214009;4,232421875;19,68991089;4,399414063;20,61457809
1,800211811;4,723236084;21,09051514;2,484054565;21,75521351
1,804209614;5,498962402;21,67948914;0,492080688;22,37143223
1,808176899;5,305023193;21,37542725;0,02520752;22,02391419
1,812174702;0,69140625;21,03305054;1,579055786;21,10357019
1,816172505;-3,014831543;20,49195862;3,733825684;21,04640187
1,820170307;-6,615707397;19,390625;4,495193481;20,97547822
1,82416811;-9,706619263;18,62208557;4,277313232;21,43119075
1,828135395;-12,07208252;18,50238037;4,116897583;22,4726968
1,832133198;-12,88612366;18,51196289;3,154434204;22,77488547
1,836131001;-12,60360718;18,51435852;0,532775879;22,40348713
1,840128803;-12,09364319;19,06741333;-3,235687256;22,80991295
1,844096089;-11,80393982;19,57498169;-6,561233521;23,78156195
1,848093891;-12,05532837;19,04347229;-7,923538208;23,89073537
1,852091694;-12,96034241;18,35394287;-7,183731079;23,58905862
1,856089497;-14,43516541;17,70033264;-6,50378418;23,7481575
1,8600873;-15,49580383;16,73066711;-6,257171631;23,64714265
1,864054585;-15,57719421;15,69398499;-5,677780151;22,82952763
1,868052387;-14,94752502;15,15289307;-5,186965942;21,907608
1,87205019;-13,20214844;14,95896912;-5,340194702;20,65393812
1,876047993;-10,10165405;14,72912598;-6,108734131;18,87610127
1,880045796;-6,953292847;14,6572876;-7,286682129;17,78426545
1,884013081;-4,286148071;14,62138367;-8,186904907;17,29685918
1,888010884;-2,445007324;14,04437256;-7,578781128;16,14498017
1,892008686;-1,298187256;12,93347168;-6,005783081;14,31884808
1,896006489;-0,807373047;11,86804199;-4,444763184;12,69874764
1,900004292;-0,500915527;10,87445068;-3,132736206;11,32778134
1,903971577;-0,383590698;9,622283936;-1,823120117;9,800982447
1,90796938;-0,316558838;8,427581787;-0,53263855;8,450328284
1,911967182;-0,172912598;7,515396118;0,669250488;7,547116919
1,915964985;0,128768921;6,622360229;1,614959717;6,817648519
1,91993227;0,530990601;5,588058472;2,091400146;5,990183893
1,923930073;1,01222229;4,769241333;2,172805786;5,337728154
1,927927876;1,512619019;4,122802734;2,031555176;4,8386708
1,931925678;1,826248169;3,426086426;1,698760986;4,237810692
1,935923481;1,922012329;2,638397217;1,253433228;3,496622102
1,939890766;1,941177368;1,994354248;0,884735107;2,920338106
1,943888569;1,821456909;1,453277588;0,666854858;2,423719543
1,947886372;1,601196289;0,962463379;0,513626099;1,937518279
1,951884175;1,376144409;0,557846069;0,408279419;1,540018752
1,955881977;1,246856689;0,30406189;0,350830078;1,330483739
1,959849262;1,16065979;0,1484375;0,343643188;1,219530844
1,963847065;1,074478149;0,062240601;0,413070679;1,152824606
1,967844868;1,04335022;0,083786011;0,587844849;1,200483795
1,971842671;1,026596069;0,136459351;0,767410278;1,288968262
1,975809956;0,94519043;0,1197052;0,836853027;1,268084095
1,979807759;0,89491272;0,1197052;0,911071777;1,282672949
1,983805561;0,94519043;0,203491211;1,081054688;1,45033543
1,987803364;1,07208252;0,36151123;1,332443237;1,74798635
1,991801167;1,33782959;0,62727356;1,662841797;2,224478135
1,995768452;1,713729858;1,010345459;2,201538086;2,967227311
1,999766255;2,297912598;1,654388428;3,104156494;4,201570054
2,003764057;2,297912598;2,396591187;4,179153442;5,337543922
2,00776186;2,968292236;3,059783936;5,46484375;6,930912908
2,011759663;3,459091187;3,713394165;7,150360107;8,768252832
2,015726948;3,834991455;4,441238403;9,154296875;10,87349573
2,019724751;4,251571655;5,147521973;10,91404724;12,7941108
2,023722553;4,847732544;5,803543091;12,23324585;14,38172198
2,027720356;5,642608643;6,54335022;13,49739075;16,02604197
2,031687641;6,648178101;7,268783569;14,64181519;17,6469895
2,035685444;7,799789429;7,829025269;15,31697083;18,88756064
2,039683247;8,886749268;8,190551758;15,8341217;19,91930874
2,04368105;9,724716187;8,362945557;16,66252136;21,02732939
2,047678852;10,32087708;8,276748657;17,37359619;21,83728272
2,051646137;10,63691711;7,948745728;17,53401184;21,99472972
2,05564394;10,64888;7,433990479;17,29458618;21,62788873
2,059641743;10,31608582;6,75642395;16,94503784;20,95722307
2,063639546;9,602615356;5,822692871;16,50210571;19,96079825
2,067637348;8,613815308;4,774032593;16,03285217;18,81599187
2,071604634;7,543609619;3,737335205;15,63301086;17,75569625
2,075602436;6,509307861;2,705444336;15,09910583;16,66353849
2,079600239;5,503738403;1,719024658;13,93791199;15,08348676
2,083598042;4,675354004;0,960067749;12,27394104;13,1692936
2,087565327;4,139053345;0,45249939;10,38012695;11,18407591
2,09156313;3,787109375;0,12449646;8,366607666;9,184651361
2,095560932;3,509368896;-0,011978149;6,350692749;7,255832958
2,099558735;3,238830566;0,131668091;4,229431152;5,328737918
2,103556538;2,561279297;0,54107666;1,679611206;3,110306961
2,107523823;1,850189209;1,127655029;-1,574111938;2,678177434
2,111521626;0,85899353;1,893798828;-5,301895142;5,695123877
2,115519428;-0,694839478;2,839508057;-9,451034546;9,892808595
2,119517231;-2,643722534;3,938446045;-13,59539795;14,39914829
2,123515034;-4,611755371;5,195404053;-17,80441284;19,11171441
2,127482319;-6,175170898;6,74206543;-22,2504425;24,05556845
2,131480122;-7,207077026;8,578414917;-26,76112366;29,01187517
2,135477925;-7,575775146;10,55123901;-30,723526;33,35649957
2,139475727;-7,480010986;12,41392517;-33,61572266;36,60700633
2,143443012;-7,132858276;14,06593323;-35,67712402;39,00750342
2,147440815;-6,586975098;15,41625977;-36,91493225;40,54332903
2,151438618;-6,074615479;16,19915771;-37,286026;41,1042747
2,155436421;-6,146438599;16,19197083;-36,49594116;40,39693488
2,159434223;-6,675552368;15,57905579;-34,7194519;38,63560947
2,163401509;-7,247772217;14,53518677;-32,26777649;36,12493953
2,167399311;-7,350723267;13,30696106;-29,00927734;32,75128268
2,171397114;-6,962860107;12,09550476;-25,06123352;28,68532869
2,175394917;-6,225448608;10,96783447;-21,22093201;24,6855739
2,179392719;-5,18397522;9,959869385;-16,99995422;20,37329234
2,183360005;-3,721115112;9,162597656;-12,17324829;15,68400036
2,187357807;-2,028411865;8,707702637;-7,399215698;11,60546995
2,19135561;-0,522460938;8,537719727;-3,127944946;9,107670566
2,195353413;0,566894531;8,396453857;0,939788818;8,46788107
2,199320698;1,306716919;8,327026367;4,617294312;9,610737952
2,203318501;1,651473999;8,406036377;7,830307007;11,60614155
2,207316303;1,761611938;8,614334106;10,8326416;13,95192291
2,211314106;1,900466919;8,916000366;13,36331177;16,17667884
2,215311909;2,144683838;9,368499756;15,35049438;18,11093963
2,219279194;2,472686768;9,935928345;16,99052429;19,83720665
2,223276997;2,472686768;10,47702026;18,39352417;21,31205914
2,2272748;3,020965576;10,9702301;19,4828949;22,56225554
2,231272602;3,834991455;11,43708801;20,1915741;23,52049757
2,235270405;4,761550903;11,73158264;20,55789185;24,14392916
2,23923769;5,580352783;11,69087219;20,39987183;24,16550435
2,243235493;6,162155151;11,37005615;19,87792969;23,71460355
2,247233296;6,394393921;10,7930603;19,09263611;22,84528787
2,251231098;6,231582642;9,935928345;17,84286499;21,35235644
2,255228901;5,697677612;8,860931396;16,00411987;19,16015366
2,259196186;4,996170044;7,730865479;13,91876221;16,68711891
2,263193989;4,234817505;6,572067261;11,81665039;14,16894399
2,267191792;3,485427856;5,377365112;9,707366943;11,631734
2,271189594;2,214111328;4,213790894;7,722564697;9,071732369
2,27515688;1,711334229;3,162734985;5,972412109;6,971460667
2,279154682;1,277984619;2,190689087;4,430541992;5,105101929
2,283152485;0,91885376;1,285675049;3,077819824;3,459801647
2,287150288;0,631546021;0,52192688;1,988449097;2,150624991
2,291148091;0,425643921;-0,067047119;1,186401367;1,26222671
2,295115376;0,274810791;-0,505187988;0,630950928;0,853718307
2,299113178;0,174255371;-0,806854248;0,269424438;0,868313446
2,303110981;0,123977661;-1,000778198;0,04914856;1,009625199
2,307108784;0,085662842;-1,118103027;-0,08013916;1,124239648
2,311106587;0,061721802;-1,161193848;-0,14956665;1,172412434
2,315073872;0,032989502;-1,149230957;-0,166320801;1,161672376
2,319071675;-0,000518799;-1,091766357;-0,15675354;1,102962248
2,323069477;-0,053192139;-0,964874268;-0,14956665;0,97784556
2,32706728;-0,113052368;-0,816436768;-0,166320801;0,840840319
2,331034565;-0,175308228;-0,641662598;-0,2237854;0,701814626
2,335032368;-0,218399048;-0,378295898;-0,32673645;0,545493024
2,339030171;-0,227966309;0,129272461;-0,53263855;0,593619265
2,343027973;-0,053192139;0,87147522;-1,00668335;1,332557627
2,347025776;0,246078491;1,656784058;-1,593261719;2,311703039
2,350993061;0,389724731;2,375045776;-2,263641357;3,304058111
2,354990864;0,346633911;3,167526245;-3,206954956;4,520833736
2,358988667;0,36100769;4,158721924;-4,590805054;6,204900131
2,362986469;0,61479187;5,212173462;-6,161407471;8,093680452
2,366953755;0,94039917;6,251251221;-7,755950928;10,00586164
2,370951557;1,275588989;7,417221069;-9,527648926;12,14159749
2,37494936;1,677810669;8,700515747;-11,59623718;14,59406522
2,378947163;2,015396118;9,832977295;-13,52836609;16,84535405
2,382944966;1,711334229;10,62545776;-15,01516724;18,47388061
2,386912251;0,722518921;11,19528198;-16,32719421;19,80993799
2,390910053;-0,560760498;11,67411804;-17,32795715;20,90113833
2,394907856;-1,760269165;11,99732971;-17,78526306;21,52556735
2,398905659;-2,849624634;12,21520996;-17,79962158;21,77517493
2,402903462;-3,682800293;12,4450531;-17,70864868;21,95537754
2,406870747;-4,171218872;12,67010498;-17,47401428;21,98344382
2,41086855;-4,310089111;12,77305603;-16,86109924;21,58760052
2,414866352;-4,089813232;12,90713501;-16,01115417;20,96849457
2,418864155;-3,721115112;13,14654541;-14,73025513;20,09126104
2,42283144;-3,539154053;13,22317505;-12,87953186;18,79522042
2,426829243;-3,790542603;13,05078125;-10,32971191;17,07026809
2,430827046;-4,434585571;12,84487915;-7,085571289;15,32520114
2,434824848;-5,20791626;12,7371521;-3,295547485;14,14984341
2,438822651;-6,017150879;12,66291809;0,374771118;14,02483699
2,442789936;-6,560638428;12,7993927;4,114501953;14,95979801
2,446787739;-6,618103027;13,28541565;7,988327026;16,85570898
2,450785542;-6,120101929;14,03959656;11,4551239;19,12552699
2,454783344;-4,968490601;15,0355835;14,21325684;21,27842428
2,45875063;-3,500854492;16,1776123;16,54759216;23,40499794
2,462748432;-2,100234985;17,2645874;18,42225647;25,33488699
2,466746235;-0,974960327;18,06184387;20,02397156;26,98407287
2,470744038;-0,283035278;18,50717163;21,460495;28,3398722
2,474741841;-0,120239258;18,63885498;22,46366882;29,18968635
2,478709126;-0,189666748;18,48323059;22,92095947;29,44547792
2,482706928;-0,175308228;18,07382202;22,96644592;29,22586891
2,486704731;0,054534912;17,54231262;22,40380859;28,45463663
2,490702534;0,602813721;16,97967529;21,18276978;27,15478766
2,494700337;1,321075439;16,27577209;19,18600464;25,194221
2,498667622;2,082427979;15,44976807;16,53083801;22,7222456
2,502665425;2,082427979;14,57110596;13,70089722;20,10890896
2,506663227;2,767166138;13,5655365;11,06488037;17,72322111
2,51066103;3,236434937;12,33731079;8,651519775;15,41209081
2,514658833;3,272354126;11,02767944;6,417724609;13,17213743
2,518626118;2,546905518;9,763549805;4,504760742;11,05018108
2,522623921;2,051300049;8,511383057;2,876708984;9,21558072
2,526621723;1,560501099;7,304702759;1,492858887;7,617248436
2,530619526;1,10798645;6,220123291;0,343643188;6,327373734
2,534586811;0,751251221;5,279205322;-0,563766479;5,362109648
2,538584614;0,43522644;4,405319214;-1,229354858;4,594297857
2,542582417;0,217346191;3,631988525;-1,717773438;4,023596103
2,546580219;0,085662842;2,980773926;-2,103240967;3,649105902
2,550578022;-0,000518799;2,427719116;-2,464752197;3,459598787
2,554545307;-0,055587769;1,917739868;-2,773605347;3,372492079
2,55854311;-0,065170288;1,513122559;-3,013031006;3,372260797
2,562540913;-0,062774658;1,211456299;-3,211746216;3,4332027
2,566538716;-0,065170288;0,988800049;-3,367370605;3,510150637
2,570536518;-0,062774658;0,81880188;-3,434417725;3,531232403
2,574503803;-0,072357178;0,72303772;-3,508636475;3,583092103
2,578501606;-0,098693848;0,70149231;-3,613967896;3,682742984
2,582499409;-0,136993408;0,7421875;-3,745651245;3,820930872
2,586497212;-0,192062378;0,82598877;-3,963531494;4,053236646
2,590464497;-0,290222168;0,957672119;-4,303512573;4,418323807
2,5944623;-0,414718628;1,151596069;-4,760803223;4,915629397
2,598460102;-0,560760498;1,367080688;-5,318649292;5,520089876
2,602457905;-0,737945557;1,613677979;-5,979446411;6,237170805
2,606455708;-0,936660767;1,905776978;-6,6953125;7,023996637
2,610422993;-1,173675537;2,221817017;-7,459060669;7,87093204
2,614420796;-1,458587646;2,540237427;-8,229995728;8,735737735
2,618418598;-1,781814575;2,844299316;-8,991348267;9,597356169
2,622416401;-2,131362915;3,150756836;-9,721588135;10,43931283
2,626414204;-2,473739624;3,438064575;-10,46379089;11,28851609
2,630381489;-2,792160034;3,675094604;-11,23472595;12,14584477
2,634379292;-3,091445923;3,873809814;-12,02241516;13,0039189
2,638377094;-3,326065063;4,039016724;-12,73109436;13,76434265
2,642374897;-3,512817383;4,163513184;-13,2865448;14,3599095
2,646342182;-3,678024292;4,213790894;-13,64807129;14,74970326
2,650339985;-3,833648682;4,230545044;-13,8132782;14,94660591
2,654337788;-3,962921143;4,211395264;-13,74385071;14,9108694
2,658335591;-4,116149902;4,122802734;-13,52357483;14,72505581
2,662333393;-4,326843262;3,962402344;-13,20993042;14,45421968
2,666300678;-4,580627441;3,766067505;-12,70475769;14,02056633
2,670298481;-4,77935791;3,593688965;-11,82369995;13,24978275
2,674296284;-4,939758301;3,471588135;-10,50448608;12,11599621
2,678294087;-5,10975647;3,392578125;-8,874038696;10,78738895
2,682291889;-5,239044189;3,404541016;-7,080780029;9,443300767
2,686259175;-5,265380859;3,536224365;-5,201324463;8,202615103
2,690256977;-5,27494812;3,773254395;-3,362579346;7,305440866
2,69425478;-5,22946167;4,146743774;-1,586090088;6,859915091
2,698252583;-5,00920105;4,702209473;0,267028809;6,875621679
2,702250385;-4,544723511;5,465957642;2,309280396;7,474221075
2,706217671;-3,893493652;6,43081665;4,543075562;8,783748128
2,710215473;-3,172836304;7,551300049;6,738555908;10,60646776
2,714213276;-2,392333984;8,793899536;8,895721436;12,73537557
2,718211079;-1,654922485;10,10113525;11,12712097;15,11901197
2,722178364;-0,797790527;11,46342468;13,55006409;17,76656444
2,726176167;0,270019531;12,89515686;16,1836853;20,69467688
2,730173969;1,428817749;14,31492615;18,70477295;23,59718546
2,734171772;2,597183228;15,65089417;20,72787476;26,10250258
2,738169575;2,597183228;16,86714172;22,11651611;27,93539181
2,74213686;3,770339966;17,92538452;22,79167175;29,24030053
2,746134663;4,967437744;18,75616455;22,74139404;29,89381457
2,750132466;6,119049072;19,29486084;21,92976379;29,84374233
2,754130268;7,07673645;19,53907776;20,37113953;29,10049972
2,758128071;7,723175049;19,49836731;18,30734253;27,83868803
2,762095356;8,099060059;19,18951416;16,06156921;26,30220966
2,766093159;8,247497559;18,6197052;13,80384827;24,60205001
2,770090962;8,096664429;17,86073303;11,57484436;22,77144662
2,774088764;7,670501709;16,96530151;9,285980225;20,8059482
2,77805605;7,02885437;16,0124054;6,903747559;18,800629
2,782053852;6,279464722;15,08346558;4,497573853;16,94611405
2,786051655;5,532470703;14,22154236;2,158447266;15,41166421
2,790049458;4,845336914;13,417099;-0,092102051;14,26549397
2,79404726;4,141448975;12,65814209;-2,364196777;13,52662512
2,798014546;2,453536987;11,947052;-4,633911133;13,04703137
2,802012348;1,345016479;11,2383728;-6,903610229;13,25782512
2,806010151;0,207778931;10,57757568;-8,938674927;13,85020537
2,810007954;-0,872009277;10,00056458;-10,50927734;14,53329289
2,814005757;-1,920669556;9,476242065;-11,58187866;15,0873473
2,817973042;-2,880752563;8,999801636;-12,24267578;15,46538959
2,821970844;-3,728302002;8,542495728;-12,55871582;15,63955921
2,825968647;-4,492050171;8,089996338;-12,64968872;15,67294421
2,82996645;-5,21031189;7,618347168;-12,61138916;15,62797812
2,833964253;-5,75378418;7,13710022;-12,41027832;15,42916848
2,837931538;-6,124893188;6,66305542;-12,01283264;15,04057087
2,841929341;-6,326004028;6,2081604;-11,43104553;14,46472898
2,845927143;-6,407409668;5,753265381;-10,75587463;13,77838163
2,849924946;-6,369094849;5,286392212;-10,05198669;13,02128059
2,853892231;-6,285308838;4,793182373;-9,343307495;12,23834545
2,857890034;-6,177566528;4,302368164;-8,598709106;11,42849502
2,861887837;-6,012359619;3,792404175;-7,794250488;10,54898755
2,865885639;-5,768157959;3,303985596;-6,913192749;9,590630899
2,869883442;-5,47366333;2,851486206;-5,996200562;8,605020919
2,873850727;-5,12411499;2,463623047;-5,067260742;7,615978229
2,87784853;-4,738647461;2,099700928;-4,171829224;6,653396337
2,881846333;-4,372329712;1,759735107;-3,343429565;5,778620598
2,885844135;-4,049118042;1,474822998;-2,596435547;5,031097032
2,889841938;-3,723510742;1,235397339;-1,933242798;4,373575945
2,893809223;-3,400283813;1,039077759;-1,339477539;3,799448997
2,897807026;-3,108200073;0,888244629;-0,80557251;3,33149115
2,901804829;-2,866378784;0,79246521;-0,32673645;2,991802993
2,905802632;-2,641326904;0,74937439;0,116195679;2,748030427
2,909800434;-2,421066284;0,7709198;0,530380249;2,59560831
2,913767719;-2,224731445;0,84753418;0,927825928;2,555113528
2,917765522;-2,069107056;0,97442627;1,327651978;2,644498126
2,921763325;-1,951797485;1,151596069;1,710723877;2,839412459
2,925761128;-1,882369995;1,371871948;2,091400146;3,130384004
2,929728413;-1,827301025;1,659179688;2,484054565;3,501775743
2,933726216;-1,757873535;2,013519287;2,891067505;3,93734055
2,937724018;-1,678863525;2,425323486;3,312454224;4,435440196
2,941721821;-1,580703735;2,899368286;3,776931763;5,016988569
2,945719624;-1,425079346;3,445251465;4,272521973;5,670542549
2,949686909;-1,293395996;4,036621094;4,813613892;6,413895989
2,953684712;-1,113830566;4,685440063;5,38343811;7,223252246
